TM,Z
2021-06-27 23:00:00,187.9
2021-06-28 00:00:00,187.9
2021-06-28 01:00:00,187.9
2021-06-28 02:00:00,187.9
2021-06-28 03:00:00,187.9
2021-06-28 04:00:00,187.9
2021-06-28 05:00:00,187.89
2021-06-28 06:00:00,187.9
2021-06-28 07:00:00,187.89
2021-06-28 08:00:00,187.91
2021-06-28 09:00:00,187.89
2021-06-28 10:00:00,187.89
2021-06-28 11:00:00,187.91
2021-06-28 12:00:00,187.89
2021-06-28 13:00:00,187.89
2021-06-28 14:00:00,187.89
2021-06-28 15:00:00,187.88
2021-06-28 16:00:00,187.89
2021-06-28 17:00:00,187.88
2021-06-28 18:00:00,187.89
2021-06-28 19:00:00,187.88
2021-06-28 20:00:00,187.88
2021-06-28 21:00:00,187.88
2021-06-28 22:00:00,187.88
2021-06-28 23:00:00,187.88
2021-06-29 00:00:00,187.88
2021-06-29 01:00:00,187.87
2021-06-29 02:00:00,187.87
2021-06-29 03:00:00,187.87
2021-06-29 04:00:00,187.87
2021-06-29 05:00:00,187.87
2021-06-29 06:00:00,187.87
2021-06-29 07:00:00,187.87
2021-06-29 08:00:00,187.88
2021-06-29 09:00:00,187.86
2021-06-29 10:00:00,187.86
2021-06-29 11:00:00,187.86
2021-06-29 12:00:00,187.86
2021-06-29 13:00:00,187.86
2021-06-29 14:00:00,187.85
2021-06-29 15:00:00,187.85
2021-06-29 16:00:00,187.85
2021-06-29 17:00:00,187.85
2021-06-29 18:00:00,187.85
2021-06-29 19:00:00,187.85
2021-06-29 20:00:00,187.84
2021-06-29 21:00:00,187.84
2021-06-29 22:00:00,187.84
2021-06-29 23:00:00,187.84
2021-06-30 00:00:00,187.84
2021-06-30 01:00:00,187.84
2021-06-30 02:00:00,187.83
2021-06-30 03:00:00,187.84
2021-06-30 04:00:00,187.83
2021-06-30 05:00:00,187.84
2021-06-30 06:00:00,187.83
2021-06-30 07:00:00,187.84
2021-06-30 08:00:00,187.84
2021-06-30 09:00:00,187.83
2021-06-30 10:00:00,187.83
2021-06-30 11:00:00,187.83
2021-06-30 12:00:00,187.83
2021-06-30 13:00:00,187.82
2021-06-30 14:00:00,187.82
2021-06-30 15:00:00,187.82
2021-06-30 16:00:00,187.81
2021-06-30 17:00:00,187.83
2021-06-30 18:00:00,187.8
2021-06-30 19:00:00,187.89
2021-06-30 20:00:00,187.81
2021-06-30 21:00:00,187.87
2021-06-30 22:00:00,187.81
2021-06-30 23:00:00,187.85
2021-07-01 00:00:00,187.81
2021-07-01 01:00:00,187.85
2021-07-01 02:00:00,187.81
2021-07-01 03:00:00,187.85
2021-07-01 04:00:00,187.81
2021-07-01 05:00:00,187.85
2021-07-01 06:00:00,187.84
2021-07-01 07:00:00,187.85
2021-07-01 08:00:00,187.84
2021-07-01 09:00:00,187.85
2021-07-01 10:00:00,187.84
2021-07-01 11:00:00,187.85
2021-07-01 12:00:00,187.84
2021-07-01 13:00:00,187.86
2021-07-01 14:00:00,187.84
2021-07-01 15:00:00,187.86
2021-07-01 16:00:00,187.84
2021-07-01 17:00:00,187.86
2021-07-01 18:00:00,187.84
2021-07-01 19:00:00,187.85
2021-07-01 20:00:00,187.84
2021-07-01 21:00:00,187.85
2021-07-01 22:00:00,187.84
2021-07-01 23:00:00,187.85
2021-07-02 00:00:00,187.84
2021-07-02 01:00:00,187.85
2021-07-02 02:00:00,187.84
2021-07-02 03:00:00,187.84
2021-07-02 04:00:00,187.85
2021-07-02 05:00:00,187.85
2021-07-02 06:00:00,187.85
2021-07-02 07:00:00,187.85
2021-07-02 08:00:00,187.86
2021-07-02 09:00:00,187.85
2021-07-02 10:00:00,187.86
2021-07-02 11:00:00,187.85
2021-07-02 12:00:00,187.86
2021-07-02 13:00:00,187.85
2021-07-02 14:00:00,187.86
2021-07-02 15:00:00,187.84
2021-07-02 16:00:00,187.85
2021-07-02 17:00:00,187.84
2021-07-02 18:00:00,187.85
2021-07-02 19:00:00,187.84
2021-07-02 20:00:00,187.84
2021-07-02 21:00:00,187.84
2021-07-02 22:00:00,187.84
2021-07-02 23:00:00,187.84
2021-07-03 00:00:00,187.84
2021-07-03 01:00:00,187.84
2021-07-03 02:00:00,187.84
2021-07-03 03:00:00,187.84
2021-07-03 04:00:00,187.84
2021-07-03 05:00:00,187.84
2021-07-03 06:00:00,187.84
2021-07-03 07:00:00,187.84
2021-07-03 08:00:00,187.85
2021-07-03 09:00:00,187.84
2021-07-03 10:00:00,187.84
2021-07-03 11:00:00,187.84
2021-07-03 12:00:00,187.83
2021-07-03 13:00:00,187.83
2021-07-03 14:00:00,187.83
2021-07-03 15:00:00,187.83
2021-07-03 16:00:00,187.83
2021-07-03 17:00:00,187.82
2021-07-03 18:00:00,187.83
2021-07-03 19:00:00,187.82
2021-07-03 20:00:00,187.82
2021-07-03 21:00:00,187.82
2021-07-03 22:00:00,187.82
2021-07-03 23:00:00,187.81
2021-07-04 00:00:00,187.81
2021-07-04 01:00:00,187.82
2021-07-04 02:00:00,187.81
2021-07-04 03:00:00,187.81
2021-07-04 04:00:00,187.8
2021-07-04 05:00:00,187.8
2021-07-04 06:00:00,187.81
2021-07-04 07:00:00,187.81
2021-07-04 08:00:00,187.82
2021-07-04 09:00:00,187.82
2021-07-04 10:00:00,187.8
2021-07-04 11:00:00,187.81
2021-07-04 12:00:00,187.8
2021-07-04 13:00:00,187.81
2021-07-04 14:00:00,187.8
2021-07-04 15:00:00,187.8
2021-07-04 16:00:00,187.8
2021-07-04 17:00:00,187.8
2021-07-04 18:00:00,187.79
2021-07-04 19:00:00,187.8
2021-07-04 20:00:00,187.79
2021-07-04 21:00:00,187.79
2021-07-04 22:00:00,187.79
2021-07-04 23:00:00,187.79
2021-07-05 00:00:00,187.79
2021-07-05 01:00:00,187.79
2021-07-05 02:00:00,187.79
2021-07-05 03:00:00,187.79
2021-07-05 04:00:00,187.78
2021-07-05 05:00:00,187.78
2021-07-05 06:00:00,187.78
2021-07-05 07:00:00,187.78
2021-07-05 08:00:00,187.79
2021-07-05 09:00:00,187.78
2021-07-05 10:00:00,187.77
2021-07-05 11:00:00,187.77
2021-07-05 12:00:00,187.77
2021-07-05 13:00:00,187.76
2021-07-05 14:00:00,187.76
2021-07-05 15:00:00,187.77
2021-07-05 16:00:00,187.76
2021-07-05 17:00:00,187.77
2021-07-05 18:00:00,187.76
2021-07-05 19:00:00,187.77
2021-07-05 20:00:00,187.76
2021-07-05 21:00:00,187.77
2021-07-05 22:00:00,187.76
2021-07-05 23:00:00,187.76
2021-07-06 00:00:00,187.76
2021-07-06 01:00:00,187.76
2021-07-06 02:00:00,187.76
2021-07-06 03:00:00,187.76
2021-07-06 04:00:00,187.76
2021-07-06 05:00:00,187.76
2021-07-06 06:00:00,187.76
2021-07-06 07:00:00,187.76
2021-07-06 08:00:00,187.77
2021-07-06 09:00:00,187.75
2021-07-07 08:00:00,187.74
2021-07-08 08:00:00,187.79
2021-07-09 08:00:00,187.88
2021-07-09 14:00:00,187.89
2021-07-10 08:00:00,187.94
2021-07-11 08:00:00,187.97
2021-07-11 12:00:00,187.97
2021-07-12 08:00:00,187.93
2021-07-13 08:00:00,187.82
2021-07-13 09:00:00,187.82
2021-07-13 11:00:00,187.81
2021-07-13 20:00:00,187.79
2021-07-13 22:00:00,187.79
2021-07-14 08:00:00,187.8
2021-07-15 08:00:00,187.79
2021-07-16 08:00:00,187.78
2021-07-17 08:00:00,187.76
2021-07-18 08:00:00,187.75
2021-07-19 08:00:00,187.73
2021-07-20 08:00:00,187.71
2021-07-21 08:00:00,187.69
2021-07-22 08:00:00,187.69
2021-07-23 08:00:00,187.66
2021-07-24 08:00:00,187.65
2021-07-25 08:00:00,187.63
2021-07-26 08:00:00,187.6
2021-07-27 08:00:00,187.56
2021-07-28 08:00:00,187.53
2021-07-29 08:00:00,187.5
2021-07-30 08:00:00,187.47
2021-07-31 08:00:00,187.51
2021-08-01 08:00:00,187.52
2021-08-02 08:00:00,187.52
2021-08-03 08:00:00,187.6
2021-08-04 08:00:00,187.68
2021-08-04 16:00:00,187.69
2021-08-05 08:00:00,187.72
2021-08-06 08:00:00,187.72
2021-08-06 14:00:00,187.72
2021-08-07 08:00:00,187.73
2021-08-08 08:00:00,187.73
2021-08-09 08:00:00,187.72
2021-08-10 08:00:00,187.7
2021-08-11 08:00:00,187.72
2021-08-12 08:00:00,187.76
2021-08-12 11:00:00,187.77
2021-08-13 08:00:00,187.82
2021-08-13 10:00:00,187.83
2021-08-14 08:00:00,187.89
2021-08-15 08:00:00,187.92
2021-08-16 08:00:00,187.93
2021-08-17 08:00:00,187.92
2021-08-18 08:00:00,187.93
2021-08-19 08:00:00,187.94
2021-08-20 08:00:00,187.93
2021-08-21 08:00:00,187.91
2021-08-22 08:00:00,187.89
2021-08-22 11:00:00,187.88
2021-08-23 08:00:00,187.89
2021-08-23 10:00:00,187.89
2021-08-24 08:00:00,188.03
2021-08-25 08:00:00,188.19
2021-08-26 08:00:00,188.31
2021-08-27 08:00:00,188.41
2021-08-28 08:00:00,188.47
2021-08-29 08:00:00,188.5
2021-08-30 08:00:00,188.53
2021-08-31 08:00:00,188.55
2021-09-01 08:00:00,188.56
2021-09-02 08:00:00,188.57
2021-09-03 08:00:00,188.58
2021-09-04 08:00:00,188.58
2021-09-05 08:00:00,188.58
2021-09-06 08:00:00,188.58
2021-09-07 08:00:00,188.58
