TM,Z
2020-06-30 00:00:00,136.89
2020-06-30 02:00:00,136.89
2020-06-30 06:00:00,136.89
2020-06-30 08:00:00,136.89
2020-06-30 09:54:00,136.88
2020-06-30 14:00:00,136.87
2020-06-30 17:30:00,136.86
2020-06-30 20:00:00,136.86
2020-06-30 20:30:00,136.85
2020-07-01 00:00:00,136.84
2020-07-01 02:00:00,136.83
2020-07-01 03:42:00,136.82
2020-07-01 05:00:00,136.81
2020-07-01 06:00:00,136.8
2020-07-01 08:00:00,136.78
2020-07-01 08:48:00,136.77
2020-07-01 09:54:00,136.76
2020-07-01 10:48:00,136.75
2020-07-01 11:36:00,136.74
2020-07-01 12:30:00,136.73
2020-07-01 14:00:00,136.71
2020-07-01 14:54:00,136.7
2020-07-01 15:24:00,136.69
2020-07-01 16:48:00,136.67
2020-07-01 17:42:00,136.66
2020-07-01 18:36:00,136.65
2020-07-01 20:00:00,136.63
2020-07-01 20:54:00,136.62
2020-07-01 21:36:00,136.61
2020-07-01 22:42:00,136.6
2020-07-02 00:00:00,136.59
2020-07-02 00:12:00,136.58
2020-07-02 02:00:00,136.56
2020-07-02 02:24:00,136.55
2020-07-02 03:42:00,136.53
2020-07-02 04:48:00,136.51
2020-07-02 06:00:00,136.5
2020-07-02 06:48:00,136.48
2020-07-02 08:00:00,136.46
2020-07-02 09:00:00,136.44
2020-07-02 09:36:00,136.43
2020-07-02 09:42:00,136.43
2020-07-02 10:48:00,136.41
2020-07-02 11:36:00,136.39
2020-07-02 12:42:00,136.37
2020-07-02 14:00:00,136.35
2020-07-02 14:54:00,136.33
2020-07-02 15:42:00,136.31
2020-07-02 16:54:00,136.29
2020-07-02 17:36:00,136.28
2020-07-02 18:48:00,136.26
2020-07-02 20:00:00,136.24
2020-07-02 20:36:00,136.23
2020-07-02 21:36:00,136.22
2020-07-02 22:06:00,136.21
2020-07-03 00:00:00,136.19
2020-07-03 00:42:00,136.18
2020-07-03 02:00:00,136.17
2020-07-03 02:24:00,136.16
2020-07-03 04:00:00,136.14
2020-07-03 04:36:00,136.13
2020-07-03 06:00:00,136.12
2020-07-03 06:48:00,136.1
2020-07-03 08:00:00,136.09
2020-07-03 08:48:00,136.07
2020-07-03 09:48:00,136.06
2020-07-03 10:30:00,136.05
2020-07-03 12:00:00,136.03
2020-07-03 14:00:00,136.01
2020-07-03 14:54:00,136.0
2020-07-03 15:18:00,135.99
2020-07-03 16:48:00,135.98
2020-07-03 17:54:00,135.97
2020-07-03 20:00:00,135.96
2020-07-03 21:24:00,135.95
2020-07-04 00:00:00,135.95
2020-07-04 02:00:00,135.95
2020-07-04 06:00:00,135.95
2020-07-04 08:00:00,135.95
2020-07-04 10:15:00,135.95
2020-07-04 14:00:00,135.95
2020-07-04 20:00:00,135.95
2020-07-04 21:06:00,135.96
2020-07-05 00:00:00,135.96
2020-07-05 00:30:00,135.97
2020-07-05 02:00:00,135.97
2020-07-05 06:00:00,135.97
2020-07-05 06:30:00,135.98
2020-07-05 08:00:00,135.98
2020-07-05 14:00:00,135.99
2020-07-05 20:00:00,135.99
2020-07-06 00:00:00,135.99
2020-07-06 02:00:00,135.99
2020-07-06 06:00:00,135.99
2020-07-06 08:00:00,135.99
2020-07-06 09:42:00,135.98
2020-07-06 11:24:00,135.97
2020-07-06 14:00:00,135.97
2020-07-06 14:30:00,135.96
2020-07-06 15:48:00,135.95
2020-07-06 20:00:00,135.95
2020-07-07 00:00:00,135.95
2020-07-07 02:00:00,135.95
2020-07-07 03:18:00,135.94
2020-07-07 06:00:00,135.94
2020-07-07 08:00:00,135.94
2020-07-07 14:00:00,135.93
2020-07-07 17:06:00,135.92
2020-07-07 20:00:00,135.92
2020-07-07 20:36:00,135.91
2020-07-08 00:00:00,135.91
2020-07-08 02:00:00,135.91
2020-07-08 06:00:00,135.91
2020-07-08 08:00:00,135.91
2020-07-08 14:00:00,135.91
2020-07-08 20:00:00,135.91
2020-07-08 22:18:00,135.92
2020-07-09 00:00:00,135.92
2020-07-09 01:00:00,135.93
2020-07-09 02:00:00,135.93
2020-07-09 06:00:00,135.94
2020-07-09 08:00:00,135.94
2020-07-09 14:00:00,135.94
2020-07-09 17:12:00,135.93
2020-07-09 20:00:00,135.92
2020-07-10 00:00:00,135.92
2020-07-10 01:00:00,135.91
2020-07-10 02:00:00,135.91
2020-07-10 04:30:00,135.9
2020-07-10 06:00:00,135.9
2020-07-10 08:00:00,135.89
2020-07-10 10:48:00,135.88
2020-07-10 12:30:00,135.87
2020-07-10 14:00:00,135.87
2020-07-10 16:24:00,135.86
2020-07-10 20:00:00,135.85
2020-07-11 00:00:00,135.85
2020-07-11 08:00:00,135.85
2020-07-11 14:00:00,135.85
2020-07-11 20:00:00,135.85
2020-07-11 20:30:00,135.84
2020-07-12 00:00:00,135.84
2020-07-12 00:48:00,135.83
2020-07-12 02:00:00,135.83
2020-07-12 03:18:00,135.82
2020-07-12 06:00:00,135.81
2020-07-12 08:00:00,135.8
2020-07-12 10:06:00,135.79
2020-07-12 11:24:00,135.78
2020-07-12 14:00:00,135.78
2020-07-12 16:18:00,135.77
2020-07-12 18:30:00,135.76
2020-07-12 20:00:00,135.76
2020-07-12 21:30:00,135.75
2020-07-13 00:00:00,135.75
2020-07-13 02:00:00,135.75
2020-07-13 03:36:00,135.74
2020-07-13 06:00:00,135.74
2020-07-13 08:00:00,135.74
2020-07-13 08:12:00,135.73
2020-07-13 11:00:00,135.72
2020-07-13 12:06:00,135.71
2020-07-13 14:00:00,135.71
2020-07-13 14:12:00,135.7
2020-07-13 16:42:00,135.69
2020-07-13 18:00:00,135.68
2020-07-13 19:00:00,135.67
2020-07-13 20:00:00,135.67
2020-07-13 22:00:00,135.66
2020-07-14 00:00:00,135.66
2020-07-14 00:36:00,135.65
2020-07-14 02:00:00,135.65
2020-07-14 04:36:00,135.64
2020-07-14 06:00:00,135.64
2020-07-14 08:00:00,135.64
2020-07-14 08:36:00,135.63
2020-07-14 11:24:00,135.62
2020-07-14 14:00:00,135.62
2020-07-14 15:24:00,135.61
2020-07-14 18:42:00,135.6
2020-07-14 20:00:00,135.6
2020-07-15 00:00:00,135.6
2020-07-15 02:00:00,135.6
2020-07-15 06:00:00,135.6
2020-07-15 08:00:00,135.6
2020-07-15 09:30:00,135.6
2020-07-15 10:18:00,135.61
2020-07-15 14:00:00,135.61
2020-07-15 20:00:00,135.61
2020-07-16 00:00:00,135.61
2020-07-16 00:42:00,135.62
2020-07-16 02:00:00,135.62
2020-07-16 03:00:00,135.63
2020-07-16 06:00:00,135.64
2020-07-16 08:00:00,135.65
2020-07-16 14:00:00,135.65
2020-07-16 20:00:00,135.65
2020-07-16 20:24:00,135.64
2020-07-16 22:24:00,135.63
2020-07-17 00:00:00,135.63
2020-07-17 02:00:00,135.62
2020-07-17 04:18:00,135.61
2020-07-17 06:00:00,135.6
2020-07-17 08:00:00,135.59
2020-07-17 09:06:00,135.58
2020-07-17 10:42:00,135.57
2020-07-17 14:00:00,135.56
2020-07-17 14:24:00,135.55
2020-07-17 16:12:00,135.54
2020-07-17 18:36:00,135.53
2020-07-17 20:00:00,135.53
2020-07-17 20:42:00,135.52
2020-07-18 00:00:00,135.51
2020-07-18 02:00:00,135.51
2020-07-18 06:00:00,135.5
2020-07-18 08:00:00,135.5
2020-07-18 09:06:00,135.49
2020-07-18 10:54:00,135.48
2020-07-18 14:00:00,135.47
2020-07-18 14:54:00,135.46
2020-07-18 16:00:00,135.45
2020-07-18 17:24:00,135.44
2020-07-18 19:00:00,135.43
2020-07-18 20:00:00,135.43
2020-07-18 20:24:00,135.42
2020-07-18 21:18:00,135.41
2020-07-19 00:00:00,135.4
2020-07-19 00:18:00,135.39
2020-07-19 02:00:00,135.39
2020-07-19 02:54:00,135.38
2020-07-19 04:42:00,135.37
2020-07-19 06:00:00,135.37
2020-07-19 08:00:00,135.35
2020-07-19 10:24:00,135.34
2020-07-19 11:24:00,135.33
2020-07-19 14:00:00,135.32
2020-07-19 15:12:00,135.31
2020-07-19 16:06:00,135.3
2020-07-19 17:30:00,135.29
2020-07-19 19:00:00,135.28
2020-07-19 20:00:00,135.28
2020-07-19 22:06:00,135.27
2020-07-20 00:00:00,135.27
2020-07-20 02:00:00,135.26
2020-07-20 06:00:00,135.26
2020-07-20 08:00:00,135.26
2020-07-20 09:06:00,135.25
2020-07-20 10:42:00,135.24
2020-07-20 14:00:00,135.23
2020-07-20 18:42:00,135.22
2020-07-20 20:00:00,135.22
2020-07-20 20:54:00,135.23
2020-07-21 00:00:00,135.23
2020-07-21 02:00:00,135.23
2020-07-21 04:42:00,135.24
2020-07-21 06:00:00,135.24
2020-07-21 08:00:00,135.24
2020-07-21 08:12:00,135.25
2020-07-21 14:00:00,135.25
2020-07-21 17:18:00,135.24
2020-07-21 18:36:00,135.23
2020-07-21 20:00:00,135.23
2020-07-22 00:00:00,135.23
2020-07-22 02:00:00,135.23
2020-07-22 06:00:00,135.23
2020-07-22 08:00:00,135.23
2020-07-22 11:18:00,135.22
2020-07-22 14:00:00,135.22
2020-07-22 15:18:00,135.21
2020-07-22 16:54:00,135.2
2020-07-22 18:30:00,135.19
2020-07-22 20:00:00,135.18
2020-07-22 21:42:00,135.17
2020-07-23 00:00:00,135.17
2020-07-23 02:00:00,135.16
2020-07-23 04:06:00,135.15
2020-07-23 06:00:00,135.15
2020-07-23 06:06:00,135.14
2020-07-23 08:00:00,135.14
2020-07-23 09:12:00,135.13
2020-07-23 09:50:00,135.13
2020-07-23 10:30:00,135.12
2020-07-23 11:30:00,135.11
2020-07-23 14:00:00,135.09
2020-07-23 15:54:00,135.07
2020-07-23 17:24:00,135.06
2020-07-23 18:24:00,135.05
2020-07-23 20:00:00,135.03
2020-07-23 21:36:00,135.02
2020-07-24 00:00:00,135.01
2020-07-24 02:00:00,135.0
2020-07-24 04:18:00,134.99
2020-07-24 06:00:00,134.99
2020-07-24 06:12:00,134.98
2020-07-24 08:00:00,134.98
2020-07-24 08:54:00,134.97
2020-07-24 10:42:00,134.96
2020-07-24 12:06:00,134.95
2020-07-24 14:00:00,134.94
2020-07-24 14:42:00,134.93
2020-07-24 15:42:00,134.92
2020-07-24 16:30:00,134.91
2020-07-24 18:12:00,134.9
2020-07-24 20:00:00,134.89
2020-07-24 20:18:00,134.88
2020-07-24 22:48:00,134.87
2020-07-25 00:00:00,134.87
2020-07-25 00:54:00,134.86
2020-07-25 02:00:00,134.86
2020-07-25 03:42:00,134.85
2020-07-25 06:00:00,134.85
2020-07-25 08:00:00,134.84
2020-07-25 10:42:00,134.83
2020-07-25 14:00:00,134.82
